GOid
Biological Process Annotation Description
Frequency
GO:0022038,"The process whose specific outcome is the progression of the corpus callosum over time, from its formation to the mature structure. The corpus callosum is a thick bundle of nerve fibers comprising a commissural plate connecting the two cerebral hemispheres. It consists of contralateral axon projections that provide communication between the right and left cerebral hemispheres.",1
GO:1904646,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a amyloid-beta stimulus.",1
GO:1905806,"Any process that modulates the frequency, rate or extent of synapse pruning.",1
GO:0045956,"Any process that activates or increases the frequency, rate or extent of calcium ion-dependent exocytosis.",1
GO:0006913,"The directed movement of molecules between the nucleus and the cytoplasm.",1
GO:0048675,"Long distance growth of a single axon process involved in cellular development.",1
GO:0043525,"Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process.",1
GO:0007160,"The binding of a cell to the extracellular matrix via adhesion molecules.",1
GO:0008542,"Any process in an organism in which a change in behavior of an individual occurs in response to repeated exposure to a visual cue.",1
GO:0042501,"The process of introducing a phosphate group to a serine residue of a STAT (Signal Transducer and Activator of Transcription) protein.",1
GO:0021954,"The process whose specific outcome is the progression of a neuron whose cell body is located in the central nervous system, from initial commitment of the cell to a neuronal fate, to the fully functional differentiated neuron.",1
GO:0006886,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",1
GO:0021766,"The progression of the hippocampus over time from its initial formation until its mature state.",1
GO:0035249,"The vesicular release of glutamate from a presynapse, across a chemical synapse, the subsequent activation of glutamate receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse.",1
GO:0021819,"The detachment of cells from radial glial fibers at the appropriate time when they cease to migrate and form distinct layer in the cerebral cortex.",1
GO:0045861,"Any process that stops, prevents, or reduces the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein.",1
GO:0099533,"Any process that increases the concentration of calcium ions in the presynaptic cytosol.",1
GO:0035418,"Any process in which a protein is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell.",1
GO:0030517,"Any process that stops, prevents, or reduces the frequency, rate or extent of axon outgrowth.",1
GO:0021697,"The process that gives rise to the cerebellar cortex. This process pertains to the initial formation of a structure from unspecified parts. The cerebellar cortex is a thin mantle of gray matter that covers the surface of each cerebral hemisphere. It has a characteristic morphology with convolutions (gyri) and crevices (sulci) that have specific functions. Six layers of nerve cells and the nerve pathways that connect them comprise the cerebellar cortex. Together, these regions are responsible for the processes of conscious thought, perception, emotion and memory as well as advanced motor function.",1
GO:0001963,"The vesicular release of dopamine. from a presynapse, across a chemical synapse, the subsequent activation of dopamine receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse.",1
GO:0009611,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism.",1
GO:0008045,"The process in which the migration of an axon growth cone of a motor neuron is directed to a specific target site in response to a combination of attractive and repulsive cues.",1
GO:0042981,"Any process that modulates the occurrence or rate of cell death by apoptotic process.",1
GO:0048148,"Any process that results in a change in the behavior of an organism as a result of a cocaine stimulus.",1
GO:2000251,"Any process that activates or increases the frequency, rate or extent of actin cytoskeleton reorganization.",1
GO:0034352,"Any process that activates or increases the frequency, rate, or extent of glial cell apoptotic process.",1
GO:0099509,"Any process that regulates the concentration of calcium in the presynaptic cytosol.",1
GO:0007416,"The aggregation, arrangement and bonding together of a set of components to form a synapse. This process ends when the synapse is mature (functional).",1
GO:0032801,"The chemical reactions and pathways resulting in the breakdown of a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function.",1
GO:1903421,"Any process that modulates the frequency, rate or extent of synaptic vesicle recycling.",1
GO:0048813,"The process in which the anatomical structures of a dendrite are generated and organized.",1
GO:0007268,"The vesicular release of classical neurotransmitter molecules from a presynapse, across a chemical synapse, the subsequent activation of neurotransmitter receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse.",1
GO:0016079,"Fusion of intracellular membrane-bounded vesicles with the pre-synaptic membrane of the neuronal cell resulting in release of neurotransmitter into the synaptic cleft.",1
GO:0048488,"A vesicle-mediated transport process, in which the synaptic vesicle membrane constituents are retrieved from the presynaptic membrane on the axon terminal after neurotransmitter secretion by exocytosis. Synaptic vesicle endocytosis can occur via clathrin-dependent and clathrin-independent mechanisms.",1
GO:0046826,"Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of proteins from the nucleus into the cytoplasm.",1
GO:1901387,"Any process that activates or increases the frequency, rate or extent of voltage-gated calcium channel activity.",1
GO:0043113,"The receptor metabolic process that results in grouping of a set of receptors at a cellular location, often to amplify the sensitivity of a signaling response.",1
GO:0007409,"De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells.",1
GO:1903076,"Any process that modulates the frequency, rate or extent of protein localization to plasma membrane.",1
GO:0048709,"The process in which a relatively unspecialized cell acquires the specialized features of an oligodendrocyte. An oligodendrocyte is a type of glial cell involved in myelinating the axons of neurons in the central nervous system.",1
GO:0048489,"The directed movement of synaptic vesicles.",1
GO:0071901,"Any process that decreases the rate, frequency, or extent of protein serine/threonine kinase activity.",1
GO:0043537,"Any process that stops, prevents, or reduces the frequency, rate or extent of the migration of the endothelial cells of blood vessels.",1
GO:0046330,"Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the JNK cascade.",1
GO:0033140,"Any process that stops, prevents, or reduces the frequency, rate or extent of the phosphorylation of a serine residue of a STAT (Signal Transducer and Activator of Transcription) protein.",1
GO:0043065,"Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process.",1
GO:0042770,"A cascade of processes induced by the detection of DNA damage within a cell.",1
GO:0071260,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus.",1
GO:1900745,"Any process that activates or increases the frequency, rate or extent of p38MAPK cascade.",1
GO:0046683,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organophosphorus stimulus. Organophosphorus is a compound containing phosphorus bound to an organic molecule; several organophosphorus compounds are used as insecticides, and they are highly toxic cholinesterase inhibitors.",1
GO:0045876,"Any process that activates or increases the frequency, rate or extent of sister chromatid cohesion.",1
GO:0007613,"The activities involved in the mental information processing system that receives (registers), modifies, stores, and retrieves informational stimuli. The main stages involved in the formation and retrieval of memory are encoding (processing of received information by acquisition), storage (building a permanent record of received information as a result of consolidation) and retrieval (calling back the stored information and use it in a suitable way to execute a given task).",1
GO:0009650,"Any process in which an organism or cell protects itself from ultraviolet radiation (UV), which may also result in resistance to repeated exposure to UV.",1
GO:0043137,"Removal of the Okazaki RNA primer from the lagging strand of replicating DNA, by a combination of the actions of DNA polymerase, DNA helicase and an endonuclease.",1
GO:1902969,"Any nuclear DNA replication that is involved in a mitotic cell cycle.",1
GO:0006000,"The chemical reactions and pathways involving fructose, the ketohexose arabino-2-hexulose. Fructose exists in a open chain form or as a ring compound. D-fructose is the sweetest of the sugars and is found free in a large number of fruits and honey.",1
GO:0006754,"The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",1
GO:0006941,"A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope.",1
GO:0046716,"The cellular homeostatic process that preserves a muscle cell in a stable functional or structural state.",1
GO:0007339,"The process in which the sperm binds to the zona pellucida glycoprotein layer of the egg. The process begins with the attachment of the sperm plasma membrane to the zona pellucida and includes attachment of the acrosome inner membrane to the zona pellucida after the acrosomal reaction takes place.",1
GO:0007015,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking.",1
GO:0008360,"Any process that modulates the surface configuration of a cell.",1
GO:0030388,"The chemical reactions and pathways involving fructose 1,6-bisphosphate, also known as FBP. The D enantiomer is a metabolic intermediate in glycolysis and gluconeogenesis.",1
GO:0048568,"Development, taking place during the embryonic phase, of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.",1
GO:0019563,"The chemical reactions and pathways resulting in the breakdown of glycerol, 1,2,3-propanetriol, a sweet, hygroscopic, viscous liquid, widely distributed in nature as a constituent of many lipids.",1
GO:0046166,"The chemical reactions and pathways resulting in the formation of glyceraldehyde-3-phosphate, an important intermediate in glycolysis.",1
GO:0019242,"The chemical reactions and pathways resulting in the formation of methylglyoxal, CH3-CO-CHO, the aldehyde of pyruvic acid.",1
GO:0007595,"The regulated release of milk from the mammary glands and the period of time that a mother lactates to feed her young.",1
GO:0030857,"Any process that stops, prevents, or reduces the frequency, rate or extent of epithelial cell differentiation.",1
GO:0033598,"The multiplication or reproduction of mammary gland epithelial cells, resulting in the expansion of a cell population. Mammary gland epithelial cells make up the covering of surfaces of the mammary gland. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk.",1
GO:0043627,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by an estrogen, C18 steroid hormones that can stimulate the development of female sexual characteristics.",1
GO:0044321,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leptin stimulus. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body. It plays a key role in regulating energy intake and energy expenditure, including appetite and metabolism].",1
GO:0045737,"Any process that activates or increases the frequency, rate or extent of CDK activity.",1
GO:0045444,"The process in which a relatively unspecialized cell acquires specialized features of an adipocyte, an animal connective tissue cell specialized for the synthesis and storage of fat.",1
GO:0032026,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a magnesium ion stimulus.",1
GO:0060749,"The progression of the mammary gland alveolus over time, from its formation to its mature state. The mammary gland alveolus is a sac-like structure that is found in the mature gland.",1
GO:0051592,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus.",1
GO:0010243,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond.",1
GO:0030968,"The series of molecular signals generated as a consequence of the presence of unfolded proteins in the endoplasmic reticulum (ER) or other ER-related stress; results in changes in the regulation of transcription and translation.",1
GO:0044772,"The cell cycle process by which a cell commits to entering the next mitotic cell cycle phase.",1
GO:0033601,"Any process that activates or increases the rate or extent of mammary gland epithelial cell proliferation.",1
GO:0070141,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-A radiation stimulus. UV-A radiation (UV-A light) spans the wavelengths 315 to 400 nm.",1
GO:0010039,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron ion stimulus.",1
GO:0033197,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin E stimulus.",1
GO:0051412,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosterone stimulus. Corticosterone is a 21 carbon steroid hormone of the corticosteroid type, produced in the cortex of the adrenal glands. In many species, corticosterone is the principal glucocorticoid, involved in regulation of fuel metabolism, immune reactions, and stress responses.",1
GO:0033327,"The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of a Leydig cell. A Leydig cell is a testosterone-secreting cell in the interstitial area, between the seminiferous tubules, in the testis.",1
GO:0000320,"The resumption of the mitotic cell division cycle by cells that were in a quiescent or other non-dividing state.",1
GO:0097186,"The process whose specific outcome is the formation of tooth enamel, occurring in two stages: secretory stage and maturation stage.",1
GO:0006695,"The chemical reactions and pathways resulting in the formation of cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones.",1
GO:0051454,"Any process that increases the internal pH of a cell, measured by the concentration of the hydrogen ion.",1
GO:1904322,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a forskolin stimulus.",1
GO:1902476,"The process in which chloride is transported across a membrane.",1
GO:0015701,"The directed movement of bicarbonate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",1
GO:1902943,"Any process that activates or increases the frequency, rate or extent of voltage-gated chloride channel activity.",1
GO:0055085,"The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other.",1
GO:0035377,"The directed movement of water (H2O) from one side of an epithelium to the other.",1
GO:0051649,"Any process, occuring in a cell, that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation.",1
GO:0070175,"Any process that activates or increases the frequency, rate or extent of enamel mineralization, the deposition of calcium salts in tooth enamel.",1
GO:0050891,"Any process involved in the maintenance of an internal steady state of water within a tissue, organ, or a multicellular organism.",1
GO:0030301,"The directed movement of cholesterol, cholest-5-en-3-beta-ol, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",1
GO:0071320,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate) stimulus.",1
GO:0060081,"The process in which membrane potential increases with respect to its steady-state potential, usually from negative potential to a more negative potential. For example, during the repolarization phase of an action potential the membrane potential often becomes more negative or hyperpolarized before returning to the steady-state resting potential.",1
GO:0006904,"The initial attachment of a vesicle membrane to a target membrane, mediated by proteins protruding from the membrane of the vesicle and the target membrane, that contributes to exocytosis.",1
GO:0048240,"A process required for sperm to reach fertilization competence. Sperm undergo an incompletely understood series of morphological and molecular maturational processes, termed capacitation, involving, among other processes, protein tyrosine phosphorylation and increased intracellular calcium.",1
GO:0034976,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen.",1
GO:1902161,"Any process that activates or increases the frequency, rate or extent of cyclic nucleotide-gated ion channel activity.",1
GO:0035774,"Any process that increases the frequency, rate or extent of the regulated release of insulin that contributes to the response of a cell to glucose.",1
GO:0016226,"The incorporation of iron and exogenous sulfur into a metallo-sulfur cluster.",1
GO:0051259,"The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers; protein oligomers may be composed of different or identical monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer.",1
GO:0060319,"Erythrocyte differentiation which occurs as part of the process of primitive hemopoiesis.",1
GO:0044571,"The incorporation of two iron atoms and two sulfur atoms into an iron-sulfur cluster.",1
GO:0060215,"A first transient wave of blood cell production that, in vertebrates, gives rise to erythrocytes (red blood cells) and myeloid cells.",1
GO:0060548,"Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.",1
GO:0051984,"Any process that activates or increases the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets.",1
GO:0016925,"The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein.",1
GO:0030335,"Any process that activates or increases the frequency, rate or extent of cell migration.",1
GO:0007084,"The mitotic cell cycle process involving ESCRTIII that results in reformation of the nuclear envelope after mitotic nuclear division. In organisms undergoing closed mitosis this involves resealing or 'repair' of the nuclear envelope in the nuclear bridge.",1
GO:1903755,"Any process that activates or increases the frequency, rate or extent of SUMO transferase activity.",1
GO:0051168,"The directed movement of substances out of the nucleus.",1
GO:0036211,"The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification).",1
GO:0003323,"The process whose specific outcome is the progression of a type B pancreatic cell over time, from its formation to the mature structure. A type B pancreatic cell is a cell located towards center of the islets of Langerhans that secretes insulin.",1
GO:0007219,"The series of molecular signals initiated by an extracellular ligand binding to the receptor Notch on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription.",1
GO:0045656,"Any process that stops, prevents, or reduces the frequency, rate or extent of monocyte differentiation.",1
GO:0014002,"The process aimed at the progression of an astrocyte over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function.",1
GO:0021542,"The process whose specific outcome is the progression of the dentate gyrus over time, from its formation to the mature structure. The dentate gyrus is one of two interlocking gyri of the hippocampus. It contains granule cells, which project to the pyramidal cells and interneurons of the CA3 region of the ammon gyrus.",1
GO:2000145,"Any process that modulates the frequency, rate or extent of cell motility.",1
GO:0043697,"The process in which a specialized cell loses the structural or functional features that characterize it in the mature organism, or some other relatively stable phase of the organism's life history. Under certain conditions, these cells can revert back to the features of the stem cells that were their ancestors.",1
GO:0045638,"Any process that stops, prevents, or reduces the frequency, rate or extent of myeloid cell differentiation.",1
GO:0048699,"The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.",1
GO:0042063,"The process that results in the generation of glial cells. This includes the production of glial progenitors and their differentiation into mature glia.",1
GO:0021670,"The process whose specific outcome is the progression of the lateral ventricles over time, from the formation to the mature structure. The two lateral ventricles are a cavity in each of the cerebral hemispheres derived from the cavity of the embryonic neural tube. They are separated from each other by the septum pellucidum, and each communicates with the third ventricle by the foramen of Monro, through which also the choroid plexuses of the lateral ventricles become continuous with that of the third ventricle.",1
GO:0001954,"Any process that activates or increases the rate or extent of cell adhesion to an extracellular matrix.",1
GO:0045596,"Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation.",1
GO:2000773,"Any process that stops, prevents or reduces the frequency, rate or extent of cellular senescence.",1
GO:0045668,"Any process that stops, prevents, or reduces the frequency, rate or extent of osteoblast differentiation.",1
GO:1902036,"Any process that modulates the frequency, rate or extent of hematopoietic stem cell differentiation.",1
GO:0060218,"The process in which a relatively unspecialized cell acquires specialized features of a hematopoietic stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells.",1
GO:0014823,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an activity stimulus.",1
GO:0043066,"Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process.",1
GO:0060045,"Any process that activates or increases the frequency, rate or extent of cardiac muscle cell proliferation.",1
GO:0042752,"Any process that modulates the frequency, rate or extent of a circadian rhythm. A circadian rhythm is a biological process in an organism that recurs with a regularity of approximately 24 hours.",1
GO:0065003,"The aggregation, arrangement and bonding together of a set of macromolecules to form a protein-containing complex.",1
GO:0045995,"Any process that modulates the frequency, rate or extent of embryonic development.",1
GO:0046718,"The process that occurs after viral attachment by which a virus, or viral nucleic acid, breaches the plasma membrane or cell envelope and enters the host cell. The process ends when the viral nucleic acid is released into the host cell cytoplasm.",1
GO:0090166,"A cellular process that results in the breakdown of a Golgi apparatus that contributes to Golgi inheritance.",1
GO:0071407,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus.",1
GO:0031100,"The regrowth of a lost or destroyed animal organ.",1
GO:1905448,"Any process that activates or increases the frequency, rate or extent of mitochondrial ATP synthesis coupled electron transport.",1
GO:0034501,"Any process in which a protein is transported to, or maintained at, the kinetochore.",1
GO:0070371,"An intracellular protein kinase cascade containing at least ERK1 or ERK2 (MAPKs), a MEK (a MAPKK) and a MAP3K. The cascade may involve 4 different kinases, as it can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell.",1
GO:0016579,"The removal of one or more ubiquitin groups from a protein.",1
GO:0042307,"Any process that activates or increases the frequency, rate or extent of movement of proteins from the cytoplasm into the nucleus.",1
GO:0030261,"The progressive compaction of dispersed interphase chromatin into threadlike chromosomes prior to mitotic or meiotic nuclear division, or during apoptosis, in eukaryotic cells.",1
GO:0007344,"The merging of two pronuclei in a fertilized egg to fuse and produce a single zygotic genome.",1
GO:0048678,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an axon injury stimulus.",1
GO:1900182,"Any process that activates or increases the frequency, rate or extent of protein localization to nucleus.",1
GO:0048144,"The multiplication or reproduction of fibroblast cells, resulting in the expansion of the fibroblast population.",1
GO:0014075,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amine stimulus. An amine is a compound formally derived from ammonia by replacing one, two or three hydrogen atoms by hydrocarbyl groups.",1
GO:0055015,"The process whose specific outcome is the progression of a ventricular cardiac muscle cell over time, from its formation to the mature state. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction. The ventricle is the part of the heart that pumps blood out of the organ.",1
GO:0046688,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a copper ion stimulus.",1
GO:0014038,"Any process that modulates the frequency, rate or extent of Schwann cell differentiation.",1
GO:1905599,"Any process that activates or increases the frequency, rate or extent of low-density lipoprotein receptor activity.",1
GO:0002091,"Any process that stops, prevents, or reduces the frequency, rate or extent of receptor internalization.",1
GO:0001765,"The aggregation, arrangement and bonding together of a set of components to form a membrane raft, a small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalizes cellular processes.",1
GO:0098609,"The attachment of one cell to another cell via adhesion molecules.",1
GO:0044090,"Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a vacuole.",1
GO:0032804,"Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of low-density lipoprotein receptors.",1
GO:1905597,"Any process that activates or increases the frequency, rate or extent of low-density lipoprotein particle receptor binding.",1
GO:0006900,"The evagination of a membrane, resulting in formation of a vesicle.",1
GO:1905686,"Any process that activates or increases the frequency, rate or extent of plasma membrane repair.",1
GO:0001921,"Any process that activates or increases the frequency, rate or extent of receptor recycling.",1
GO:0042730,"A process that solubilizes fibrin in the bloodstream of a multicellular organism, chiefly by the proteolytic action of plasmin.",1
GO:0070588,"A process in which a calcium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore.",1
GO:1905581,"Any process that activates or increases the frequency, rate or extent of low-density lipoprotein particle clearance.",1
GO:0031340,"Any process that activates or increases the frequency, rate or extent of vesicle fusion.",1
GO:1905602,"Any process that activates or increases the frequency, rate or extent of receptor-mediated endocytosis involved in cholesterol transport.",1
GO:0036035,"The process whose specific outcome is the progression of a osteoclast from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate. An osteoclast is a specialized phagocytic cell associated with the absorption and removal of the mineralized matrix of bone tissue.",1
GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix.",1
GO:0000710,"A system for the identification and correction of base-base mismatches, small insertion-deletion loops, and regions of heterology that are present in duplex DNA formed with strands from two recombining molecules. Correction of the mismatch can result in non-Mendelian segregation of alleles following meiosis.",1
GO:0008630,"The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced by the detection of DNA damage, and ends when the execution phase of apoptosis is triggered.",1
GO:0051775,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating redox state. Redox state refers to the balance of oxidized versus reduced forms of electron donors and acceptors in an organelle, cell or organ; plastoquinone, glutathione (GSH/GSSG), and nicotinamide nucleotides (NAD+/NADH and NADP+/NADPH) are among the most important.",1
GO:0045116,"Covalent attachment of the ubiquitin-like protein NEDD8 (RUB1) to another protein.",1
GO:0030488,"The posttranscriptional addition of methyl groups to specific residues in a tRNA molecule.",1
GO:0006400,"The covalent alteration of one or more nucleotides within a tRNA molecule to produce a tRNA molecule with a sequence that differs from that coded genetically.",1
GO:0036265,"The addition of a methyl group to the N7 atom in the base portion of a guanine nucleotide residue in an RNA molecule.",1
GO:0043456,"Any process that modulates the frequency, rate or extent of the pentose-phosphate shunt, the process in which glucose is oxidized, coupled to NADPH synthesis.",1
GO:0006110,"Any process that modulates the frequency, rate or extent of glycolysis.",1
GO:0045730,"A phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals.",1
GO:0051028,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",1
GO:0006405,"The directed movement of RNA from the nucleus to the cytoplasm.",1
GO:0072719,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cisplatin stimulus.",1
GO:0036297,"Removal of a DNA interstrand crosslink (a covalent attachment of DNA bases on opposite strands of the DNA) and restoration of the DNA. DNA interstrand crosslinks occur when both strands of duplex DNA are covalently tethered together (e.g. by an exogenous or endogenous agent), thus preventing the strand unwinding necessary for essential DNA functions such as transcription and replication.",1
GO:1904631,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucoside stimulus.",1
GO:0010833,"Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins and lengthening the telomeric DNA.",1
GO:1990414,"The repair of a replication-born double-strand DNA break in which the DNA molecule is repaired using the homologous sequence of the sister chromatid which serves as a template to repair the breaks.",1
GO:0035518,"The modification of histone H2A by addition of a single ubiquitin group.",1
GO:0072757,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a camptothecin stimulus.",1
GO:0000730,"The aggregation, arrangement and bonding together of strand exchange proteins (recombinases) into higher order oligomers on single-stranded DNA.",1
GO:0070192,"A process of chromosome organization that is involved in a meiotic cell cycle.",1
GO:1990426,"Replication fork processing that includes recombination between DNA near the arrested fork and homologous sequences. Proteins involved in homologous recombination are required for replication restart.",1
GO:0007131,"The cell cycle process in which double strand breaks are formed and repaired through a single or double Holliday junction intermediate. This results in the equal exchange of genetic material between non-sister chromatids in a pair of homologous chromosomes. These reciprocal recombinant products ensure the proper segregation of homologous chromosomes during meiosis I and create genetic diversity.",1
